,date,cust,prod,promo_0,promo_1,demand
16715,2020-07-11,青森市,C,0,0,3
16716,2020-07-11,盛岡市,A,0,0,14
16717,2020-07-11,盛岡市,B,0,0,71
16718,2020-07-11,盛岡市,C,0,0,12
16719,2020-07-11,仙台市,A,0,0,17
16720,2020-07-11,仙台市,B,0,0,81
16721,2020-07-11,仙台市,C,0,0,19
16722,2020-07-11,秋田市,A,0,0,9
16723,2020-07-11,秋田市,B,0,0,45
16724,2020-07-11,秋田市,C,0,0,8
16725,2020-07-11,山形市,A,0,0,10
16726,2020-07-11,山形市,B,0,0,49
16727,2020-07-11,山形市,C,0,0,9
16728,2020-07-11,福島市,A,0,0,95
16729,2020-07-11,福島市,B,0,0,438
16730,2020-07-11,福島市,C,0,0,88
16731,2020-07-11,水戸市,A,0,0,8
16732,2020-07-11,水戸市,B,0,0,46
16733,2020-07-11,水戸市,C,0,0,9
16734,2020-07-11,宇都宮市,A,0,0,52
16735,2020-07-11,宇都宮市,B,0,0,242
16736,2020-07-11,宇都宮市,C,0,0,49
16737,2020-07-11,前橋市,A,0,0,98
16738,2020-07-11,前橋市,B,0,0,452
16739,2020-07-11,前橋市,C,0,0,89
16740,2020-07-12,札幌市,A,0,0,1
16741,2020-07-12,札幌市,B,0,0,0
16742,2020-07-12,札幌市,C,0,0,0
16743,2020-07-12,青森市,A,0,0,1
16744,2020-07-12,青森市,B,0,0,2
16745,2020-07-12,青森市,C,0,0,1
16746,2020-07-12,盛岡市,A,0,0,2
16747,2020-07-12,盛岡市,B,0,0,8
16748,2020-07-12,盛岡市,C,0,0,1
16749,2020-07-12,仙台市,A,0,0,2
16750,2020-07-12,仙台市,B,0,0,11
16751,2020-07-12,仙台市,C,0,0,3
16752,2020-07-12,秋田市,A,0,0,0
16753,2020-07-12,秋田市,B,0,0,5
16754,2020-07-12,秋田市,C,0,0,1
16755,2020-07-12,山形市,A,0,0,1
16756,2020-07-12,山形市,B,0,0,7
16757,2020-07-12,山形市,C,0,0,1
16758,2020-07-12,福島市,A,0,0,11
16759,2020-07-12,福島市,B,0,0,58
16760,2020-07-12,福島市,C,0,0,9
16761,2020-07-12,水戸市,A,0,0,3
16762,2020-07-12,水戸市,B,0,0,6
16763,2020-07-12,水戸市,C,0,0,2
16764,2020-07-12,宇都宮市,A,0,0,5
16765,2020-07-12,宇都宮市,B,0,0,32
16766,2020-07-12,宇都宮市,C,0,0,8
16767,2020-07-12,前橋市,A,0,0,13
16768,2020-07-12,前橋市,B,0,0,59
16769,2020-07-12,前橋市,C,0,0,12
16770,2020-07-13,札幌市,A,0,0,0
16771,2020-07-13,札幌市,B,0,0,0
16772,2020-07-13,札幌市,C,0,0,0
16773,2020-07-13,青森市,A,0,0,0
16774,2020-07-13,青森市,B,0,0,0
16775,2020-07-13,青森市,C,0,0,0
16776,2020-07-13,盛岡市,A,0,0,2
16777,2020-07-13,盛岡市,B,0,0,4
16778,2020-07-13,盛岡市,C,0,0,0
16779,2020-07-13,仙台市,A,0,0,2
16780,2020-07-13,仙台市,B,0,0,4
16781,2020-07-13,仙台市,C,0,0,1
16782,2020-07-13,秋田市,A,0,0,1
16783,2020-07-13,秋田市,B,0,0,3
16784,2020-07-13,秋田市,C,0,0,0
16785,2020-07-13,山形市,A,0,0,0
16786,2020-07-13,山形市,B,0,0,4
16787,2020-07-13,山形市,C,0,0,1
16788,2020-07-13,福島市,A,0,0,7
16789,2020-07-13,福島市,B,0,0,30
16790,2020-07-13,福島市,C,0,0,5
16791,2020-07-13,水戸市,A,0,0,1
16792,2020-07-13,水戸市,B,0,0,2
16793,2020-07-13,水戸市,C,0,0,0
16794,2020-07-13,宇都宮市,A,0,0,3
16795,2020-07-13,宇都宮市,B,0,0,15
16796,2020-07-13,宇都宮市,C,0,0,2
16797,2020-07-13,前橋市,A,0,0,6
16798,2020-07-13,前橋市,B,0,0,29
16799,2020-07-13,前橋市,C,0,0,5
16800,2020-07-14,札幌市,A,0,0,0
16801,2020-07-14,札幌市,B,0,0,1
16802,2020-07-14,札幌市,C,0,0,0
16803,2020-07-14,青森市,A,0,0,2
16804,2020-07-14,青森市,B,0,0,10
16805,2020-07-14,青森市,C,0,0,3
16806,2020-07-14,盛岡市,A,0,0,9
16807,2020-07-14,盛岡市,B,0,0,47
16808,2020-07-14,盛岡市,C,0,0,7
16809,2020-07-14,仙台市,A,0,0,10
16810,2020-07-14,仙台市,B,0,0,55
16811,2020-07-14,仙台市,C,0,0,11
16812,2020-07-14,秋田市,A,0,0,8
16813,2020-07-14,秋田市,B,0,0,32
16814,2020-07-14,秋田市,C,0,0,5
16815,2020-07-14,山形市,A,0,0,7
16816,2020-07-14,山形市,B,0,0,31
16817,2020-07-14,山形市,C,0,0,7
16818,2020-07-14,福島市,A,0,0,62
16819,2020-07-14,福島市,B,0,0,294
16820,2020-07-14,福島市,C,0,0,60
16821,2020-07-14,水戸市,A,0,0,6
16822,2020-07-14,水戸市,B,0,0,31
16823,2020-07-14,水戸市,C,0,0,7
16824,2020-07-14,宇都宮市,A,0,0,35
16825,2020-07-14,宇都宮市,B,0,0,163
16826,2020-07-14,宇都宮市,C,0,0,32
16827,2020-07-14,前橋市,A,0,0,67
16828,2020-07-14,前橋市,B,0,0,298
16829,2020-07-14,前橋市,C,0,0,60
16830,2020-07-15,札幌市,A,1,0,1
16831,2020-07-15,札幌市,B,1,0,2
16832,2020-07-15,札幌市,C,1,0,0
16833,2020-07-15,青森市,A,1,0,4
16834,2020-07-15,青森市,B,1,0,13
16835,2020-07-15,青森市,C,1,0,2
16836,2020-07-15,盛岡市,A,1,0,16
16837,2020-07-15,盛岡市,B,1,0,79
16838,2020-07-15,盛岡市,C,1,0,18
16839,2020-07-15,仙台市,A,1,0,15
16840,2020-07-15,仙台市,B,1,0,80
16841,2020-07-15,仙台市,C,1,0,15
16842,2020-07-15,秋田市,A,1,0,12
16843,2020-07-15,秋田市,B,1,0,55
16844,2020-07-15,秋田市,C,1,0,9
16845,2020-07-15,山形市,A,1,0,12
16846,2020-07-15,山形市,B,1,0,52
16847,2020-07-15,山形市,C,1,0,9
16848,2020-07-15,福島市,A,1,0,105
16849,2020-07-15,福島市,B,1,0,479
16850,2020-07-15,福島市,C,1,0,98
16851,2020-07-15,水戸市,A,1,0,11
16852,2020-07-15,水戸市,B,1,0,50
16853,2020-07-15,水戸市,C,1,0,9
16854,2020-07-15,宇都宮市,A,1,0,44
16855,2020-07-15,宇都宮市,B,1,0,203
16856,2020-07-15,宇都宮市,C,1,0,41
16857,2020-07-15,前橋市,A,1,0,80
16858,2020-07-15,前橋市,B,1,0,366
16859,2020-07-15,前橋市,C,1,0,75
16860,2020-07-16,札幌市,A,0,0,0
16861,2020-07-16,札幌市,B,0,0,2
16862,2020-07-16,札幌市,C,0,0,1
16863,2020-07-16,青森市,A,0,0,3
16864,2020-07-16,青森市,B,0,0,16
16865,2020-07-16,青森市,C,0,0,4
16866,2020-07-16,盛岡市,A,0,0,13
16867,2020-07-16,盛岡市,B,0,0,60
16868,2020-07-16,盛岡市,C,0,0,12
16869,2020-07-16,仙台市,A,0,0,15
16870,2020-07-16,仙台市,B,0,0,72
16871,2020-07-16,仙台市,C,0,0,16
16872,2020-07-16,秋田市,A,0,0,8
16873,2020-07-16,秋田市,B,0,0,38
16874,2020-07-16,秋田市,C,0,0,8
16875,2020-07-16,山形市,A,0,0,8
16876,2020-07-16,山形市,B,0,0,41
16877,2020-07-16,山形市,C,0,0,8
16878,2020-07-16,福島市,A,0,0,81
16879,2020-07-16,福島市,B,0,0,381
16880,2020-07-16,福島市,C,0,0,79
16881,2020-07-16,水戸市,A,0,0,8
16882,2020-07-16,水戸市,B,0,0,40
16883,2020-07-16,水戸市,C,0,0,8
16884,2020-07-16,宇都宮市,A,0,0,45
16885,2020-07-16,宇都宮市,B,0,0,209
16886,2020-07-16,宇都宮市,C,0,0,41
16887,2020-07-16,前橋市,A,0,0,85
16888,2020-07-16,前橋市,B,0,0,388
16889,2020-07-16,前橋市,C,0,0,79
16890,2020-07-17,札幌市,A,0,0,0
16891,2020-07-17,札幌市,B,0,0,2
16892,2020-07-17,札幌市,C,0,0,0
16893,2020-07-17,青森市,A,0,0,2
16894,2020-07-17,青森市,B,0,0,9
16895,2020-07-17,青森市,C,0,0,3
16896,2020-07-17,盛岡市,A,0,0,10
16897,2020-07-17,盛岡市,B,0,0,43
16898,2020-07-17,盛岡市,C,0,0,9
16899,2020-07-17,仙台市,A,0,0,9
16900,2020-07-17,仙台市,B,0,0,48
16901,2020-07-17,仙台市,C,0,0,7
16902,2020-07-17,秋田市,A,0,0,6
16903,2020-07-17,秋田市,B,0,0,29
16904,2020-07-17,秋田市,C,0,0,6
16905,2020-07-17,山形市,A,0,0,6
16906,2020-07-17,山形市,B,0,0,27
16907,2020-07-17,山形市,C,0,0,7
16908,2020-07-17,福島市,A,0,0,59
16909,2020-07-17,福島市,B,0,0,263
16910,2020-07-17,福島市,C,0,0,54
16911,2020-07-17,水戸市,A,0,0,4
16912,2020-07-17,水戸市,B,0,0,27
16913,2020-07-17,水戸市,C,0,0,5
16914,2020-07-17,宇都宮市,A,0,0,30
16915,2020-07-17,宇都宮市,B,0,0,145
16916,2020-07-17,宇都宮市,C,0,0,29
16917,2020-07-17,前橋市,A,0,0,57
16918,2020-07-17,前橋市,B,0,0,269
16919,2020-07-17,前橋市,C,0,0,55
16920,2020-07-18,札幌市,A,0,0,2
16921,2020-07-18,札幌市,B,0,0,3
16922,2020-07-18,札幌市,C,0,0,0
16923,2020-07-18,青森市,A,0,0,2
16924,2020-07-18,青森市,B,0,0,16
16925,2020-07-18,青森市,C,0,0,2
16926,2020-07-18,盛岡市,A,0,0,16
16927,2020-07-18,盛岡市,B,0,0,69
16928,2020-07-18,盛岡市,C,0,0,12
16929,2020-07-18,仙台市,A,0,0,17
16930,2020-07-18,仙台市,B,0,0,83
16931,2020-07-18,仙台市,C,0,0,15
16932,2020-07-18,秋田市,A,0,0,9
16933,2020-07-18,秋田市,B,0,0,44
16934,2020-07-18,秋田市,C,0,0,9
16935,2020-07-18,山形市,A,0,0,10
16936,2020-07-18,山形市,B,0,0,47
16937,2020-07-18,山形市,C,0,0,8
16938,2020-07-18,福島市,A,0,0,95
16939,2020-07-18,福島市,B,0,0,438
16940,2020-07-18,福島市,C,0,0,89
16941,2020-07-18,水戸市,A,0,0,9
16942,2020-07-18,水戸市,B,0,0,47
16943,2020-07-18,水戸市,C,0,0,9
16944,2020-07-18,宇都宮市,A,0,0,52
16945,2020-07-18,宇都宮市,B,0,0,242
16946,2020-07-18,宇都宮市,C,0,0,48
16947,2020-07-18,前橋市,A,0,0,99
16948,2020-07-18,前橋市,B,0,0,449
16949,2020-07-18,前橋市,C,0,0,91
16950,2020-07-19,札幌市,A,0,0,0
16951,2020-07-19,札幌市,B,0,0,0
16952,2020-07-19,札幌市,C,0,0,0
16953,2020-07-19,青森市,A,0,0,1
16954,2020-07-19,青森市,B,0,0,0
16955,2020-07-19,青森市,C,0,0,0
16956,2020-07-19,盛岡市,A,0,0,2
16957,2020-07-19,盛岡市,B,0,0,11
16958,2020-07-19,盛岡市,C,0,0,3
16959,2020-07-19,仙台市,A,0,0,2
16960,2020-07-19,仙台市,B,0,0,9
16961,2020-07-19,仙台市,C,0,0,1
16962,2020-07-19,秋田市,A,0,0,1
16963,2020-07-19,秋田市,B,0,0,4
16964,2020-07-19,秋田市,C,0,0,0
16965,2020-07-19,山形市,A,0,0,4
16966,2020-07-19,山形市,B,0,0,7
16967,2020-07-19,山形市,C,0,0,1
16968,2020-07-19,福島市,A,0,0,11
16969,2020-07-19,福島市,B,0,0,57
16970,2020-07-19,福島市,C,0,0,10
16971,2020-07-19,水戸市,A,0,0,3
16972,2020-07-19,水戸市,B,0,0,4
16973,2020-07-19,水戸市,C,0,0,2
16974,2020-07-19,宇都宮市,A,0,0,6
16975,2020-07-19,宇都宮市,B,0,0,32
16976,2020-07-19,宇都宮市,C,0,0,7
16977,2020-07-19,前橋市,A,0,0,12
16978,2020-07-19,前橋市,B,0,0,60
16979,2020-07-19,前橋市,C,0,0,12
16980,2020-07-20,札幌市,A,0,1,2
16981,2020-07-20,札幌市,B,0,1,0
16982,2020-07-20,札幌市,C,0,1,0
16983,2020-07-20,青森市,A,0,1,1
16984,2020-07-20,青森市,B,0,1,2
16985,2020-07-20,青森市,C,0,1,0
16986,2020-07-20,盛岡市,A,0,1,0
16987,2020-07-20,盛岡市,B,0,1,6
16988,2020-07-20,盛岡市,C,0,1,1
16989,2020-07-20,仙台市,A,0,1,3
16990,2020-07-20,仙台市,B,0,1,6
16991,2020-07-20,仙台市,C,0,1,0
16992,2020-07-20,秋田市,A,0,1,1
16993,2020-07-20,秋田市,B,0,1,3
16994,2020-07-20,秋田市,C,0,1,0
16995,2020-07-20,山形市,A,0,1,3
16996,2020-07-20,山形市,B,0,1,3
16997,2020-07-20,山形市,C,0,1,2
16998,2020-07-20,福島市,A,0,1,7
16999,2020-07-20,福島市,B,0,1,33
17000,2020-07-20,福島市,C,0,1,6
17001,2020-07-20,水戸市,A,0,1,0
17002,2020-07-20,水戸市,B,0,1,3
17003,2020-07-20,水戸市,C,0,1,1
17004,2020-07-20,宇都宮市,A,0,1,3
17005,2020-07-20,宇都宮市,B,0,1,19
17006,2020-07-20,宇都宮市,C,0,1,4
17007,2020-07-20,前橋市,A,0,1,7
17008,2020-07-20,前橋市,B,0,1,36
17009,2020-07-20,前橋市,C,0,1,5
17010,2020-07-21,札幌市,A,0,0,0
17011,2020-07-21,札幌市,B,0,0,2
17012,2020-07-21,札幌市,C,0,0,1
17013,2020-07-21,青森市,A,0,0,1
17014,2020-07-21,青森市,B,0,0,10
17015,2020-07-21,青森市,C,0,0,1
17016,2020-07-21,盛岡市,A,0,0,10
17017,2020-07-21,盛岡市,B,0,0,46
17018,2020-07-21,盛岡市,C,0,0,9
17019,2020-07-21,仙台市,A,0,0,13
17020,2020-07-21,仙台市,B,0,0,53
17021,2020-07-21,仙台市,C,0,0,11
17022,2020-07-21,秋田市,A,0,0,5
17023,2020-07-21,秋田市,B,0,0,33
17024,2020-07-21,秋田市,C,0,0,6
17025,2020-07-21,山形市,A,0,0,7
17026,2020-07-21,山形市,B,0,0,32
17027,2020-07-21,山形市,C,0,0,7
17028,2020-07-21,福島市,A,0,0,64
17029,2020-07-21,福島市,B,0,0,292
17030,2020-07-21,福島市,C,0,0,58
17031,2020-07-21,水戸市,A,0,0,6
17032,2020-07-21,水戸市,B,0,0,30
17033,2020-07-21,水戸市,C,0,0,5
17034,2020-07-21,宇都宮市,A,0,0,35
17035,2020-07-21,宇都宮市,B,0,0,160
17036,2020-07-21,宇都宮市,C,0,0,32
17037,2020-07-21,前橋市,A,0,0,66
17038,2020-07-21,前橋市,B,0,0,300
17039,2020-07-21,前橋市,C,0,0,60
17040,2020-07-22,札幌市,A,1,0,0
17041,2020-07-22,札幌市,B,1,0,2
17042,2020-07-22,札幌市,C,1,0,0
17043,2020-07-22,青森市,A,1,0,1
17044,2020-07-22,青森市,B,1,0,14
17045,2020-07-22,青森市,C,1,0,5
17046,2020-07-22,盛岡市,A,1,0,17
17047,2020-07-22,盛岡市,B,1,0,79
17048,2020-07-22,盛岡市,C,1,0,17
17049,2020-07-22,仙台市,A,1,0,16
17050,2020-07-22,仙台市,B,1,0,78
17051,2020-07-22,仙台市,C,1,0,16
17052,2020-07-22,秋田市,A,1,0,12
17053,2020-07-22,秋田市,B,1,0,52
17054,2020-07-22,秋田市,C,1,0,12
17055,2020-07-22,山形市,A,1,0,9
17056,2020-07-22,山形市,B,1,0,51
17057,2020-07-22,山形市,C,1,0,10
17058,2020-07-22,福島市,A,1,0,104
17059,2020-07-22,福島市,B,1,0,479
17060,2020-07-22,福島市,C,1,0,98
17061,2020-07-22,水戸市,A,1,0,11
17062,2020-07-22,水戸市,B,1,0,49
17063,2020-07-22,水戸市,C,1,0,9
17064,2020-07-22,宇都宮市,A,1,0,45
17065,2020-07-22,宇都宮市,B,1,0,207
17066,2020-07-22,宇都宮市,C,1,0,42
17067,2020-07-22,前橋市,A,1,0,78
17068,2020-07-22,前橋市,B,1,0,366
17069,2020-07-22,前橋市,C,1,0,74
17070,2020-07-23,札幌市,A,0,0,0
17071,2020-07-23,札幌市,B,0,0,3
17072,2020-07-23,札幌市,C,0,0,0
17073,2020-07-23,青森市,A,0,0,2
17074,2020-07-23,青森市,B,0,0,15
17075,2020-07-23,青森市,C,0,0,2
17076,2020-07-23,盛岡市,A,0,0,13
17077,2020-07-23,盛岡市,B,0,0,61
17078,2020-07-23,盛岡市,C,0,0,11
17079,2020-07-23,仙台市,A,0,0,14
17080,2020-07-23,仙台市,B,0,0,73
17081,2020-07-23,仙台市,C,0,0,14
17082,2020-07-23,秋田市,A,0,0,8
17083,2020-07-23,秋田市,B,0,0,39
17084,2020-07-23,秋田市,C,0,0,9
17085,2020-07-23,山形市,A,0,0,8
17086,2020-07-23,山形市,B,0,0,42
17087,2020-07-23,山形市,C,0,0,9
17088,2020-07-23,福島市,A,0,0,83
17089,2020-07-23,福島市,B,0,0,383
17090,2020-07-23,福島市,C,0,0,76
17091,2020-07-23,水戸市,A,0,0,7
17092,2020-07-23,水戸市,B,0,0,39
17093,2020-07-23,水戸市,C,0,0,7
17094,2020-07-23,宇都宮市,A,0,0,44
17095,2020-07-23,宇都宮市,B,0,0,209
17096,2020-07-23,宇都宮市,C,0,0,41
17097,2020-07-23,前橋市,A,0,0,83
17098,2020-07-23,前橋市,B,0,0,390
17099,2020-07-23,前橋市,C,0,0,80
17100,2020-07-24,札幌市,A,0,0,2
17101,2020-07-24,札幌市,B,0,0,0
17102,2020-07-24,札幌市,C,0,0,0
17103,2020-07-24,青森市,A,0,0,3
17104,2020-07-24,青森市,B,0,0,9
17105,2020-07-24,青森市,C,0,0,3
17106,2020-07-24,盛岡市,A,0,0,6
17107,2020-07-24,盛岡市,B,0,0,43
17108,2020-07-24,盛岡市,C,0,0,10
17109,2020-07-24,仙台市,A,0,0,11
17110,2020-07-24,仙台市,B,0,0,49
17111,2020-07-24,仙台市,C,0,0,10
17112,2020-07-24,秋田市,A,0,0,5
17113,2020-07-24,秋田市,B,0,0,28
17114,2020-07-24,秋田市,C,0,0,5
17115,2020-07-24,山形市,A,0,0,5
17116,2020-07-24,山形市,B,0,0,30
17117,2020-07-24,山形市,C,0,0,6
17118,2020-07-24,福島市,A,0,0,58
17119,2020-07-24,福島市,B,0,0,263
17120,2020-07-24,福島市,C,0,0,53
17121,2020-07-24,水戸市,A,0,0,7
17122,2020-07-24,水戸市,B,0,0,27
17123,2020-07-24,水戸市,C,0,0,6
17124,2020-07-24,宇都宮市,A,0,0,31
17125,2020-07-24,宇都宮市,B,0,0,145
17126,2020-07-24,宇都宮市,C,0,0,29
17127,2020-07-24,前橋市,A,0,0,59
17128,2020-07-24,前橋市,B,0,0,271
17129,2020-07-24,前橋市,C,0,0,53
17130,2020-07-25,札幌市,A,0,0,1
17131,2020-07-25,札幌市,B,0,0,2
17132,2020-07-25,札幌市,C,0,0,1
17133,2020-07-25,青森市,A,0,0,4
17134,2020-07-25,青森市,B,0,0,17
17135,2020-07-25,青森市,C,0,0,4
17136,2020-07-25,盛岡市,A,0,0,16
17137,2020-07-25,盛岡市,B,0,0,71
17138,2020-07-25,盛岡市,C,0,0,14
17139,2020-07-25,仙台市,A,0,0,16
17140,2020-07-25,仙台市,B,0,0,82
17141,2020-07-25,仙台市,C,0,0,15
17142,2020-07-25,秋田市,A,0,0,10
17143,2020-07-25,秋田市,B,0,0,44
17144,2020-07-25,秋田市,C,0,0,9
17145,2020-07-25,山形市,A,0,0,9
17146,2020-07-25,山形市,B,0,0,46
17147,2020-07-25,山形市,C,0,0,9
17148,2020-07-25,福島市,A,0,0,95
17149,2020-07-25,福島市,B,0,0,439
17150,2020-07-25,福島市,C,0,0,88
17151,2020-07-25,水戸市,A,0,0,8
17152,2020-07-25,水戸市,B,0,0,44
17153,2020-07-25,水戸市,C,0,0,8
17154,2020-07-25,宇都宮市,A,0,0,52
17155,2020-07-25,宇都宮市,B,0,0,243
17156,2020-07-25,宇都宮市,C,0,0,50
17157,2020-07-25,前橋市,A,0,0,98
17158,2020-07-25,前橋市,B,0,0,450
17159,2020-07-25,前橋市,C,0,0,91
17160,2020-07-26,札幌市,A,0,0,1
17161,2020-07-26,札幌市,B,0,0,0
17162,2020-07-26,札幌市,C,0,0,0
17163,2020-07-26,青森市,A,0,0,0
17164,2020-07-26,青森市,B,0,0,0
17165,2020-07-26,青森市,C,0,0,1
17166,2020-07-26,盛岡市,A,0,0,1
17167,2020-07-26,盛岡市,B,0,0,9
17168,2020-07-26,盛岡市,C,0,0,1
17169,2020-07-26,仙台市,A,0,0,1
17170,2020-07-26,仙台市,B,0,0,12
17171,2020-07-26,仙台市,C,0,0,3
17172,2020-07-26,秋田市,A,0,0,1
17173,2020-07-26,秋田市,B,0,0,6
17174,2020-07-26,秋田市,C,0,0,2
17175,2020-07-26,山形市,A,0,0,0
17176,2020-07-26,山形市,B,0,0,4
17177,2020-07-26,山形市,C,0,0,0
17178,2020-07-26,福島市,A,0,0,12
17179,2020-07-26,福島市,B,0,0,58
17180,2020-07-26,福島市,C,0,0,12
17181,2020-07-26,水戸市,A,0,0,0
17182,2020-07-26,水戸市,B,0,0,5
17183,2020-07-26,水戸市,C,0,0,2
17184,2020-07-26,宇都宮市,A,0,0,7
17185,2020-07-26,宇都宮市,B,0,0,31
17186,2020-07-26,宇都宮市,C,0,0,5
17187,2020-07-26,前橋市,A,0,0,12
17188,2020-07-26,前橋市,B,0,0,58
17189,2020-07-26,前橋市,C,0,0,11
17190,2020-07-27,札幌市,A,0,0,0
17191,2020-07-27,札幌市,B,0,0,0
17192,2020-07-27,札幌市,C,0,0,0
17193,2020-07-27,青森市,A,0,0,0
17194,2020-07-27,青森市,B,0,0,1
17195,2020-07-27,青森市,C,0,0,0
17196,2020-07-27,盛岡市,A,0,0,0
17197,2020-07-27,盛岡市,B,0,0,4
17198,2020-07-27,盛岡市,C,0,0,1
17199,2020-07-27,仙台市,A,0,0,1
17200,2020-07-27,仙台市,B,0,0,5
17201,2020-07-27,仙台市,C,0,0,0
17202,2020-07-27,秋田市,A,0,0,0
17203,2020-07-27,秋田市,B,0,0,2
17204,2020-07-27,秋田市,C,0,0,1
17205,2020-07-27,山形市,A,0,0,1
17206,2020-07-27,山形市,B,0,0,2
17207,2020-07-27,山形市,C,0,0,1
17208,2020-07-27,福島市,A,0,0,7
17209,2020-07-27,福島市,B,0,0,27
17210,2020-07-27,福島市,C,0,0,5
17211,2020-07-27,水戸市,A,0,0,0
17212,2020-07-27,水戸市,B,0,0,2
17213,2020-07-27,水戸市,C,0,0,1
17214,2020-07-27,宇都宮市,A,0,0,4
17215,2020-07-27,宇都宮市,B,0,0,17
17216,2020-07-27,宇都宮市,C,0,0,2
17217,2020-07-27,前橋市,A,0,0,8
17218,2020-07-27,前橋市,B,0,0,30
17219,2020-07-27,前橋市,C,0,0,7
17220,2020-07-28,札幌市,A,0,0,1
17221,2020-07-28,札幌市,B,0,0,1
17222,2020-07-28,札幌市,C,0,0,0
17223,2020-07-28,青森市,A,0,0,3
17224,2020-07-28,青森市,B,0,0,9
17225,2020-07-28,青森市,C,0,0,0
17226,2020-07-28,盛岡市,A,0,0,9
17227,2020-07-28,盛岡市,B,0,0,48
17228,2020-07-28,盛岡市,C,0,0,10
17229,2020-07-28,仙台市,A,0,0,11
17230,2020-07-28,仙台市,B,0,0,57
17231,2020-07-28,仙台市,C,0,0,12
17232,2020-07-28,秋田市,A,0,0,6
17233,2020-07-28,秋田市,B,0,0,30
17234,2020-07-28,秋田市,C,0,0,5
17235,2020-07-28,山形市,A,0,0,8
17236,2020-07-28,山形市,B,0,0,33
17237,2020-07-28,山形市,C,0,0,5
17238,2020-07-28,福島市,A,0,0,65
17239,2020-07-28,福島市,B,0,0,293
17240,2020-07-28,福島市,C,0,0,60
17241,2020-07-28,水戸市,A,0,0,5
17242,2020-07-28,水戸市,B,0,0,31
17243,2020-07-28,水戸市,C,0,0,5
17244,2020-07-28,宇都宮市,A,0,0,35
17245,2020-07-28,宇都宮市,B,0,0,160
17246,2020-07-28,宇都宮市,C,0,0,33
17247,2020-07-28,前橋市,A,0,0,67
17248,2020-07-28,前橋市,B,0,0,300
17249,2020-07-28,前橋市,C,0,0,61
17250,2020-07-29,札幌市,A,1,0,0
17251,2020-07-29,札幌市,B,1,0,2
17252,2020-07-29,札幌市,C,1,0,0
17253,2020-07-29,青森市,A,1,0,1
17254,2020-07-29,青森市,B,1,0,14
17255,2020-07-29,青森市,C,1,0,3
17256,2020-07-29,盛岡市,A,1,0,18
17257,2020-07-29,盛岡市,B,1,0,80
17258,2020-07-29,盛岡市,C,1,0,15
17259,2020-07-29,仙台市,A,1,0,16
17260,2020-07-29,仙台市,B,1,0,78
17261,2020-07-29,仙台市,C,1,0,15
17262,2020-07-29,秋田市,A,1,0,11
17263,2020-07-29,秋田市,B,1,0,52
17264,2020-07-29,秋田市,C,1,0,11
17265,2020-07-29,山形市,A,1,0,10
17266,2020-07-29,山形市,B,1,0,51
17267,2020-07-29,山形市,C,1,0,10
17268,2020-07-29,福島市,A,1,0,104
17269,2020-07-29,福島市,B,1,0,477
17270,2020-07-29,福島市,C,1,0,99
17271,2020-07-29,水戸市,A,1,0,9
17272,2020-07-29,水戸市,B,1,0,50
17273,2020-07-29,水戸市,C,1,0,10
17274,2020-07-29,宇都宮市,A,1,0,45
17275,2020-07-29,宇都宮市,B,1,0,204
17276,2020-07-29,宇都宮市,C,1,0,41
17277,2020-07-29,前橋市,A,1,0,80
17278,2020-07-29,前橋市,B,1,0,367
17279,2020-07-29,前橋市,C,1,0,74
17280,2020-07-30,札幌市,A,0,1,0
17281,2020-07-30,札幌市,B,0,1,4
17282,2020-07-30,札幌市,C,0,1,0
17283,2020-07-30,青森市,A,0,1,5
17284,2020-07-30,青森市,B,0,1,16
17285,2020-07-30,青森市,C,0,1,2
17286,2020-07-30,盛岡市,A,0,1,17
17287,2020-07-30,盛岡市,B,0,1,73
17288,2020-07-30,盛岡市,C,0,1,15
17289,2020-07-30,仙台市,A,0,1,23
17290,2020-07-30,仙台市,B,0,1,85
17291,2020-07-30,仙台市,C,0,1,16
17292,2020-07-30,秋田市,A,0,1,12
17293,2020-07-30,秋田市,B,0,1,46
17294,2020-07-30,秋田市,C,0,1,9
17295,2020-07-30,山形市,A,0,1,12
17296,2020-07-30,山形市,B,0,1,48
17297,2020-07-30,山形市,C,0,1,9
17298,2020-07-30,福島市,A,0,1,121
17299,2020-07-30,福島市,B,0,1,453
17300,2020-07-30,福島市,C,0,1,86
17301,2020-07-30,水戸市,A,0,1,11
17302,2020-07-30,水戸市,B,0,1,45
17303,2020-07-30,水戸市,C,0,1,10
17304,2020-07-30,宇都宮市,A,0,1,64
17305,2020-07-30,宇都宮市,B,0,1,248
17306,2020-07-30,宇都宮市,C,0,1,47
17307,2020-07-30,前橋市,A,0,1,120
17308,2020-07-30,前橋市,B,0,1,463
17309,2020-07-30,前橋市,C,0,1,87
17310,2020-07-31,札幌市,A,0,0,0
17311,2020-07-31,札幌市,B,0,0,1
17312,2020-07-31,札幌市,C,0,0,0
17313,2020-07-31,青森市,A,0,0,2
17314,2020-07-31,青森市,B,0,0,10
17315,2020-07-31,青森市,C,0,0,0
17316,2020-07-31,盛岡市,A,0,0,7
17317,2020-07-31,盛岡市,B,0,0,42
17318,2020-07-31,盛岡市,C,0,0,9
17319,2020-07-31,仙台市,A,0,0,10
17320,2020-07-31,仙台市,B,0,0,48
17321,2020-07-31,仙台市,C,0,0,7
