,date,cust,prod,demand
38406,2019-11-17,DC_さいたま市,D,1.0
38407,2019-11-17,Plnt_Odawara,D,3.0
38408,2019-11-17,DC_さいたま市,E,4.0
38409,2019-11-17,Plnt_Odawara,E,4.0
38410,2019-11-17,DC_さいたま市,F,4.0
38411,2019-11-17,Plnt_Chiba,F,11.68976189986212
38412,2019-11-17,DC_さいたま市,G,4.0
38413,2019-11-17,Plnt_Chiba,G,9.0
38414,2019-11-17,DC_さいたま市,H,2.0
38415,2019-11-17,Plnt_Chiba,H,5.0
38416,2019-11-17,DC_さいたま市,I,6.0
38417,2019-11-17,Plnt_Chiba,I,10.0
38418,2019-11-17,DC_さいたま市,J,1.0
38419,2019-11-17,Plnt_Chiba,J,3.0
38420,2019-11-17,DC_大津市,A,0.0
38421,2019-11-17,Plnt_Osaka,A,8.0
38422,2019-11-17,DC_大津市,B,3.0
38423,2019-11-17,Plnt_Osaka,B,8.0
38424,2019-11-17,DC_大津市,C,5.0
38425,2019-11-17,Plnt_Osaka,C,16.0
38426,2019-11-17,DC_大津市,D,3.0
38427,2019-11-17,Plnt_Osaka,D,8.0
38428,2019-11-17,DC_大津市,E,2.0
38429,2019-11-17,Plnt_Osaka,E,5.0
38430,2019-11-17,DC_大津市,F,2.0
38431,2019-11-17,Plnt_Odawara,F,5.31023810013788
38432,2019-11-17,DC_大津市,G,20.0
38433,2019-11-17,Plnt_Odawara,G,54.0
38434,2019-11-17,DC_大津市,H,1.0
38435,2019-11-17,Plnt_Odawara,H,4.0
38436,2019-11-17,DC_大津市,I,5.0
38437,2019-11-17,Plnt_Odawara,I,15.0
38438,2019-11-17,DC_大津市,J,1.0
38439,2019-11-17,Plnt_Odawara,J,7.0
38440,2019-11-17,DC_山形市,A,3.0
38441,2019-11-17,DC_山形市,B,1.0
38442,2019-11-17,DC_山形市,C,2.0
38443,2019-11-17,DC_山形市,D,2.0
38444,2019-11-17,DC_山形市,E,0.0
38445,2019-11-17,DC_山形市,F,3.0
38446,2019-11-17,DC_山形市,G,3.0
38447,2019-11-17,DC_山形市,H,0.0
38448,2019-11-17,DC_山形市,I,3.0
38449,2019-11-17,DC_山形市,J,1.0
38450,2019-11-17,DC_福岡市,A,1.0
38451,2019-11-17,DC_福岡市,B,1.0
38452,2019-11-17,DC_福岡市,C,2.0
38453,2019-11-17,DC_福岡市,D,0.0
38454,2019-11-17,DC_福岡市,E,0.0
38455,2019-11-17,DC_福岡市,F,0.0
38456,2019-11-17,DC_福岡市,G,6.0
38457,2019-11-17,DC_福岡市,H,0.0
38458,2019-11-17,DC_福岡市,I,1.0
38459,2019-11-17,DC_福岡市,J,1.0
38460,2019-11-17,DC_岐阜市,A,1.0
38461,2019-11-17,DC_岐阜市,B,3.0
38462,2019-11-17,DC_岐阜市,C,3.0
38463,2019-11-17,DC_岐阜市,D,4.0
38464,2019-11-17,DC_岐阜市,E,0.0
38465,2019-11-17,DC_岐阜市,F,1.0
38466,2019-11-17,DC_岐阜市,G,12.0
38467,2019-11-17,DC_岐阜市,H,0.0
38468,2019-11-17,DC_岐阜市,I,3.0
38469,2019-11-17,DC_岐阜市,J,1.0
38470,2019-11-17,DC_熊本市,A,0.0
38471,2019-11-17,DC_熊本市,B,0.0
38472,2019-11-17,DC_熊本市,C,1.0
38473,2019-11-17,DC_熊本市,D,0.0
38474,2019-11-17,DC_熊本市,E,1.0
38475,2019-11-17,DC_熊本市,F,2.0
38476,2019-11-17,DC_熊本市,G,1.0
38477,2019-11-17,DC_熊本市,H,1.0
38478,2019-11-17,DC_熊本市,I,1.0
38479,2019-11-17,DC_熊本市,J,0.0
38480,2019-11-17,DC_宮崎市,A,0.0
38481,2019-11-17,DC_宮崎市,B,0.0
38482,2019-11-17,DC_宮崎市,C,1.0
38483,2019-11-17,DC_宮崎市,D,0.0
38484,2019-11-17,DC_宮崎市,E,2.0
38485,2019-11-17,DC_宮崎市,F,0.0
38486,2019-11-17,DC_宮崎市,G,5.0
38487,2019-11-17,DC_宮崎市,H,1.0
38488,2019-11-17,DC_宮崎市,I,1.0
38489,2019-11-17,DC_宮崎市,J,2.0
38490,2019-11-17,DC_高松市,A,6.0
38491,2019-11-17,DC_高松市,B,1.0
38492,2019-11-17,DC_高松市,C,4.0
38493,2019-11-17,DC_高松市,D,1.0
38494,2019-11-17,DC_高松市,E,0.0
38495,2019-11-17,DC_高松市,F,2.0
38496,2019-11-17,DC_高松市,G,10.0
38497,2019-11-17,DC_高松市,H,1.0
38498,2019-11-17,DC_高松市,I,4.0
38499,2019-11-17,DC_高松市,J,2.0
38500,2019-11-17,DC_札幌市,A,0.0
38501,2019-11-17,DC_札幌市,B,0.0
38502,2019-11-17,DC_札幌市,C,0.0
38503,2019-11-17,DC_札幌市,D,0.0
38504,2019-11-17,DC_札幌市,E,0.0
38505,2019-11-17,DC_札幌市,F,0.0
38506,2019-11-17,DC_札幌市,G,0.0
38507,2019-11-17,DC_札幌市,H,2.0
38508,2019-11-17,DC_札幌市,I,1.0
38509,2019-11-17,DC_札幌市,J,1.0
38510,2019-11-17,DC_盛岡市,A,0.0
38511,2019-11-17,DC_盛岡市,B,3.0
38512,2019-11-17,DC_盛岡市,C,2.0
38513,2019-11-17,DC_盛岡市,D,0.0
38514,2019-11-17,DC_盛岡市,E,0.0
38515,2019-11-17,DC_盛岡市,F,3.0
38516,2019-11-17,DC_盛岡市,G,2.0
38517,2019-11-17,DC_盛岡市,H,1.0
38518,2019-11-17,DC_盛岡市,I,0.0
38519,2019-11-17,DC_盛岡市,J,0.0
38520,2019-11-18,DC_さいたま市,A,0.0
38521,2019-11-18,Plnt_Odawara,A,0.0
38522,2019-11-18,DC_さいたま市,B,5.0
38523,2019-11-18,Plnt_Odawara,B,6.0
38524,2019-11-18,DC_さいたま市,C,1.0
38525,2019-11-18,Plnt_Odawara,C,1.0
38526,2019-11-18,DC_さいたま市,D,1.0
38527,2019-11-18,Plnt_Odawara,D,4.0
38528,2019-11-18,DC_さいたま市,E,3.0
38529,2019-11-18,Plnt_Odawara,E,4.0
38530,2019-11-18,DC_さいたま市,F,3.0
38531,2019-11-18,Plnt_Chiba,F,7.0
38532,2019-11-18,DC_さいたま市,G,3.0
38533,2019-11-18,Plnt_Chiba,G,5.0
38534,2019-11-18,DC_さいたま市,H,0.0
38535,2019-11-18,Plnt_Chiba,H,1.0
38536,2019-11-18,DC_さいたま市,I,4.0
38537,2019-11-18,Plnt_Chiba,I,7.0
38538,2019-11-18,DC_さいたま市,J,1.0
38539,2019-11-18,Plnt_Chiba,J,3.0
38540,2019-11-18,DC_大津市,A,0.0
38541,2019-11-18,Plnt_Osaka,A,3.0
38542,2019-11-18,DC_大津市,B,0.0
38543,2019-11-18,Plnt_Osaka,B,5.0
38544,2019-11-18,DC_大津市,C,3.0
38545,2019-11-18,Plnt_Osaka,C,7.0
38546,2019-11-18,DC_大津市,D,1.0
38547,2019-11-18,Plnt_Osaka,D,5.0
38548,2019-11-18,DC_大津市,E,0.0
38549,2019-11-18,Plnt_Osaka,E,5.0
38550,2019-11-18,DC_大津市,F,0.0
38551,2019-11-18,Plnt_Odawara,F,2.0
38552,2019-11-18,DC_大津市,G,1.0
38553,2019-11-18,Plnt_Odawara,G,6.0
38554,2019-11-18,DC_大津市,H,1.0
38555,2019-11-18,Plnt_Odawara,H,3.0
38556,2019-11-18,DC_大津市,I,1.0
38557,2019-11-18,Plnt_Odawara,I,3.0
38558,2019-11-18,DC_大津市,J,4.0
38559,2019-11-18,Plnt_Odawara,J,5.0
38560,2019-11-18,DC_山形市,A,0.0
38561,2019-11-18,DC_山形市,B,0.0
38562,2019-11-18,DC_山形市,C,0.0
38563,2019-11-18,DC_山形市,D,2.0
38564,2019-11-18,DC_山形市,E,0.0
38565,2019-11-18,DC_山形市,F,3.0
38566,2019-11-18,DC_山形市,G,1.0
38567,2019-11-18,DC_山形市,H,0.0
38568,2019-11-18,DC_山形市,I,1.0
38569,2019-11-18,DC_山形市,J,1.0
38570,2019-11-18,DC_福岡市,A,1.0
38571,2019-11-18,DC_福岡市,B,2.0
38572,2019-11-18,DC_福岡市,C,0.0
38573,2019-11-18,DC_福岡市,D,1.0
38574,2019-11-18,DC_福岡市,E,1.0
38575,2019-11-18,DC_福岡市,F,0.0
38576,2019-11-18,DC_福岡市,G,2.0
38577,2019-11-18,DC_福岡市,H,1.0
38578,2019-11-18,DC_福岡市,I,0.0
38579,2019-11-18,DC_福岡市,J,1.0
38580,2019-11-18,DC_岐阜市,A,0.0
38581,2019-11-18,DC_岐阜市,B,0.0
38582,2019-11-18,DC_岐阜市,C,0.0
38583,2019-11-18,DC_岐阜市,D,2.0
38584,2019-11-18,DC_岐阜市,E,2.0
38585,2019-11-18,DC_岐阜市,F,0.0
38586,2019-11-18,DC_岐阜市,G,2.0
38587,2019-11-18,DC_岐阜市,H,0.0
38588,2019-11-18,DC_岐阜市,I,1.0
38589,2019-11-18,DC_岐阜市,J,0.0
38590,2019-11-18,DC_熊本市,A,0.0
38591,2019-11-18,DC_熊本市,B,1.0
38592,2019-11-18,DC_熊本市,C,1.0
38593,2019-11-18,DC_熊本市,D,1.0
38594,2019-11-18,DC_熊本市,E,1.0
38595,2019-11-18,DC_熊本市,F,0.0
38596,2019-11-18,DC_熊本市,G,0.0
38597,2019-11-18,DC_熊本市,H,1.0
38598,2019-11-18,DC_熊本市,I,0.0
38599,2019-11-18,DC_熊本市,J,0.0
38600,2019-11-18,DC_宮崎市,A,0.0
38601,2019-11-18,DC_宮崎市,B,0.0
38602,2019-11-18,DC_宮崎市,C,1.0
38603,2019-11-18,DC_宮崎市,D,0.0
38604,2019-11-18,DC_宮崎市,E,0.0
38605,2019-11-18,DC_宮崎市,F,0.0
38606,2019-11-18,DC_宮崎市,G,0.0
38607,2019-11-18,DC_宮崎市,H,0.0
38608,2019-11-18,DC_宮崎市,I,1.0
38609,2019-11-18,DC_宮崎市,J,0.0
38610,2019-11-18,DC_高松市,A,2.0
38611,2019-11-18,DC_高松市,B,2.0
38612,2019-11-18,DC_高松市,C,2.0
38613,2019-11-18,DC_高松市,D,0.0
38614,2019-11-18,DC_高松市,E,1.0
38615,2019-11-18,DC_高松市,F,2.0
38616,2019-11-18,DC_高松市,G,1.0
38617,2019-11-18,DC_高松市,H,0.0
38618,2019-11-18,DC_高松市,I,0.0
38619,2019-11-18,DC_高松市,J,0.0
38620,2019-11-18,DC_札幌市,A,0.0
38621,2019-11-18,DC_札幌市,B,0.0
38622,2019-11-18,DC_札幌市,C,0.0
38623,2019-11-18,DC_札幌市,D,1.0
38624,2019-11-18,DC_札幌市,E,0.0
38625,2019-11-18,DC_札幌市,F,0.0
38626,2019-11-18,DC_札幌市,G,1.0
38627,2019-11-18,DC_札幌市,H,1.0
38628,2019-11-18,DC_札幌市,I,0.0
38629,2019-11-18,DC_札幌市,J,0.0
38630,2019-11-18,DC_盛岡市,A,0.0
38631,2019-11-18,DC_盛岡市,B,1.0
38632,2019-11-18,DC_盛岡市,C,0.0
38633,2019-11-18,DC_盛岡市,D,0.0
38634,2019-11-18,DC_盛岡市,E,1.0
38635,2019-11-18,DC_盛岡市,F,1.0
38636,2019-11-18,DC_盛岡市,G,0.0
38637,2019-11-18,DC_盛岡市,H,0.0
38638,2019-11-18,DC_盛岡市,I,2.0
38639,2019-11-18,DC_盛岡市,J,1.0
38640,2019-11-19,DC_さいたま市,A,5.0
38641,2019-11-19,Plnt_Odawara,A,7.0
38642,2019-11-19,DC_さいたま市,B,11.0
38643,2019-11-19,Plnt_Odawara,B,20.0
38644,2019-11-19,DC_さいたま市,C,2.0
38645,2019-11-19,Plnt_Odawara,C,10.0
38646,2019-11-19,DC_さいたま市,D,4.0
38647,2019-11-19,Plnt_Odawara,D,5.0
38648,2019-11-19,DC_さいたま市,E,6.0
38649,2019-11-19,Plnt_Odawara,E,8.0
38650,2019-11-19,DC_さいたま市,F,8.0
38651,2019-11-19,Plnt_Chiba,F,21.138571399172722
38652,2019-11-19,DC_さいたま市,G,32.0
38653,2019-11-19,Plnt_Chiba,G,60.0
38654,2019-11-19,DC_さいたま市,H,1.0
38655,2019-11-19,Plnt_Chiba,H,1.0
38656,2019-11-19,DC_さいたま市,I,7.0
38657,2019-11-19,Plnt_Chiba,I,15.0
38658,2019-11-19,DC_さいたま市,J,2.0
38659,2019-11-19,Plnt_Chiba,J,4.0
38660,2019-11-19,DC_大津市,A,3.0
38661,2019-11-19,Plnt_Osaka,A,12.0
38662,2019-11-19,DC_大津市,B,32.0
38663,2019-11-19,Plnt_Osaka,B,85.0
38664,2019-11-19,DC_大津市,C,27.0
38665,2019-11-19,Plnt_Osaka,C,69.0
38666,2019-11-19,DC_大津市,D,9.0
38667,2019-11-19,Plnt_Osaka,D,21.0
38668,2019-11-19,DC_大津市,E,17.0
38669,2019-11-19,Plnt_Osaka,E,41.0
38670,2019-11-19,DC_大津市,F,12.0
38671,2019-11-19,Plnt_Odawara,F,24.86142860082728
38672,2019-11-19,DC_大津市,G,106.0
38673,2019-11-19,Plnt_Odawara,G,285.0
38674,2019-11-19,DC_大津市,H,8.0
38675,2019-11-19,Plnt_Odawara,H,26.0
38676,2019-11-19,DC_大津市,I,36.0
38677,2019-11-19,Plnt_Odawara,I,86.0
38678,2019-11-19,DC_大津市,J,2.0
38679,2019-11-19,Plnt_Odawara,J,9.0
38680,2019-11-19,DC_山形市,A,1.0
38681,2019-11-19,DC_山形市,B,6.0
38682,2019-11-19,DC_山形市,C,3.0
38683,2019-11-19,DC_山形市,D,0.0
38684,2019-11-19,DC_山形市,E,2.0
38685,2019-11-19,DC_山形市,F,1.0
38686,2019-11-19,DC_山形市,G,12.0
38687,2019-11-19,DC_山形市,H,0.0
38688,2019-11-19,DC_山形市,I,5.0
38689,2019-11-19,DC_山形市,J,1.0
38690,2019-11-19,DC_福岡市,A,1.0
38691,2019-11-19,DC_福岡市,B,12.0
38692,2019-11-19,DC_福岡市,C,11.0
38693,2019-11-19,DC_福岡市,D,0.0
38694,2019-11-19,DC_福岡市,E,5.0
38695,2019-11-19,DC_福岡市,F,7.0
38696,2019-11-19,DC_福岡市,G,39.0
38697,2019-11-19,DC_福岡市,H,3.0
38698,2019-11-19,DC_福岡市,I,12.0
38699,2019-11-19,DC_福岡市,J,2.0
38700,2019-11-19,DC_岐阜市,A,5.0
38701,2019-11-19,DC_岐阜市,B,18.0
38702,2019-11-19,DC_岐阜市,C,16.0
38703,2019-11-19,DC_岐阜市,D,5.0
38704,2019-11-19,DC_岐阜市,E,9.0
38705,2019-11-19,DC_岐阜市,F,7.0
38706,2019-11-19,DC_岐阜市,G,61.0
38707,2019-11-19,DC_岐阜市,H,6.0
38708,2019-11-19,DC_岐阜市,I,18.0
38709,2019-11-19,DC_岐阜市,J,3.0
38710,2019-11-19,DC_熊本市,A,1.0
38711,2019-11-19,DC_熊本市,B,2.0
38712,2019-11-19,DC_熊本市,C,1.0
38713,2019-11-19,DC_熊本市,D,2.0
38714,2019-11-19,DC_熊本市,E,1.0
38715,2019-11-19,DC_熊本市,F,1.0
38716,2019-11-19,DC_熊本市,G,9.0
38717,2019-11-19,DC_熊本市,H,0.0
38718,2019-11-19,DC_熊本市,I,0.0
38719,2019-11-19,DC_熊本市,J,0.0
38720,2019-11-19,DC_宮崎市,A,0.0
38721,2019-11-19,DC_宮崎市,B,9.0
38722,2019-11-19,DC_宮崎市,C,4.0
38723,2019-11-19,DC_宮崎市,D,2.0
38724,2019-11-19,DC_宮崎市,E,3.0
38725,2019-11-19,DC_宮崎市,F,2.0
38726,2019-11-19,DC_宮崎市,G,25.0
38727,2019-11-19,DC_宮崎市,H,4.0
38728,2019-11-19,DC_宮崎市,I,7.0
38729,2019-11-19,DC_宮崎市,J,0.0
38730,2019-11-19,DC_高松市,A,2.0
38731,2019-11-19,DC_高松市,B,12.0
38732,2019-11-19,DC_高松市,C,10.0
38733,2019-11-19,DC_高松市,D,3.0
38734,2019-11-19,DC_高松市,E,6.0
38735,2019-11-19,DC_高松市,F,7.0
38736,2019-11-19,DC_高松市,G,45.0
38737,2019-11-19,DC_高松市,H,5.0
38738,2019-11-19,DC_高松市,I,13.0
38739,2019-11-19,DC_高松市,J,2.0
38740,2019-11-19,DC_札幌市,A,0.0
38741,2019-11-19,DC_札幌市,B,0.0
38742,2019-11-19,DC_札幌市,C,1.0
38743,2019-11-19,DC_札幌市,D,0.0
38744,2019-11-19,DC_札幌市,E,0.0
38745,2019-11-19,DC_札幌市,F,0.0
38746,2019-11-19,DC_札幌市,G,1.0
38747,2019-11-19,DC_札幌市,H,0.0
38748,2019-11-19,DC_札幌市,I,0.0
38749,2019-11-19,DC_札幌市,J,0.0
38750,2019-11-19,DC_盛岡市,A,1.0
38751,2019-11-19,DC_盛岡市,B,3.0
38752,2019-11-19,DC_盛岡市,C,4.0
38753,2019-11-19,DC_盛岡市,D,1.0
38754,2019-11-19,DC_盛岡市,E,0.0
38755,2019-11-19,DC_盛岡市,F,1.0
38756,2019-11-19,DC_盛岡市,G,15.0
38757,2019-11-19,DC_盛岡市,H,0.0
38758,2019-11-19,DC_盛岡市,I,3.0
38759,2019-11-19,DC_盛岡市,J,1.0
38760,2019-11-20,DC_さいたま市,A,4.0
38761,2019-11-20,Plnt_Odawara,A,4.0
38762,2019-11-20,DC_さいたま市,B,9.0
38763,2019-11-20,Plnt_Odawara,B,19.0
38764,2019-11-20,DC_さいたま市,C,7.0
38765,2019-11-20,Plnt_Odawara,C,16.0
38766,2019-11-20,DC_さいたま市,D,5.0
38767,2019-11-20,Plnt_Odawara,D,12.0
38768,2019-11-20,DC_さいたま市,E,7.0
38769,2019-11-20,Plnt_Odawara,E,12.0
38770,2019-11-20,DC_さいたま市,F,8.0
38771,2019-11-20,Plnt_Chiba,F,30.207857098759078
38772,2019-11-20,DC_さいたま市,G,34.0
38773,2019-11-20,Plnt_Chiba,G,68.0
38774,2019-11-20,DC_さいたま市,H,5.0
38775,2019-11-20,Plnt_Chiba,H,8.0
38776,2019-11-20,DC_さいたま市,I,8.0
38777,2019-11-20,Plnt_Chiba,I,18.0
38778,2019-11-20,DC_さいたま市,J,2.0
38779,2019-11-20,Plnt_Chiba,J,3.0
38780,2019-11-20,DC_大津市,A,8.0
38781,2019-11-20,Plnt_Osaka,A,22.0
38782,2019-11-20,DC_大津市,B,40.0
38783,2019-11-20,Plnt_Osaka,B,96.0
38784,2019-11-20,DC_大津市,C,36.0
38785,2019-11-20,Plnt_Osaka,C,85.0
38786,2019-11-20,DC_大津市,D,6.0
38787,2019-11-20,Plnt_Osaka,D,17.0
38788,2019-11-20,DC_大津市,E,18.0
38789,2019-11-20,Plnt_Osaka,E,46.0
38790,2019-11-20,DC_大津市,F,18.0
38791,2019-11-20,Plnt_Odawara,F,37.79214290124092
38792,2019-11-20,DC_大津市,G,135.0
38793,2019-11-20,Plnt_Odawara,G,345.0
38794,2019-11-20,DC_大津市,H,12.0
38795,2019-11-20,Plnt_Odawara,H,24.0
38796,2019-11-20,DC_大津市,I,43.0
38797,2019-11-20,Plnt_Odawara,I,111.0
38798,2019-11-20,DC_大津市,J,2.0
38799,2019-11-20,Plnt_Odawara,J,2.0
38800,2019-11-20,DC_山形市,A,0.0
38801,2019-11-20,DC_山形市,B,4.0
38802,2019-11-20,DC_山形市,C,2.0
38803,2019-11-20,DC_山形市,D,5.0
38804,2019-11-20,DC_山形市,E,4.0
38805,2019-11-20,DC_山形市,F,3.0
38806,2019-11-20,DC_山形市,G,12.0
38807,2019-11-20,DC_山形市,H,0.0
38808,2019-11-20,DC_山形市,I,4.0
38809,2019-11-20,DC_山形市,J,1.0
38810,2019-11-20,DC_福岡市,A,1.0
38811,2019-11-20,DC_福岡市,B,14.0
38812,2019-11-20,DC_福岡市,C,10.0
38813,2019-11-20,DC_福岡市,D,4.0
38814,2019-11-20,DC_福岡市,E,5.0
38815,2019-11-20,DC_福岡市,F,10.0
38816,2019-11-20,DC_福岡市,G,46.0
38817,2019-11-20,DC_福岡市,H,2.0
38818,2019-11-20,DC_福岡市,I,20.0
38819,2019-11-20,DC_福岡市,J,0.0
38820,2019-11-20,DC_岐阜市,A,4.0
38821,2019-11-20,DC_岐阜市,B,22.0
38822,2019-11-20,DC_岐阜市,C,18.0
38823,2019-11-20,DC_岐阜市,D,2.0
38824,2019-11-20,DC_岐阜市,E,11.0
38825,2019-11-20,DC_岐阜市,F,9.0
38826,2019-11-20,DC_岐阜市,G,74.0
38827,2019-11-20,DC_岐阜市,H,5.0
38828,2019-11-20,DC_岐阜市,I,22.0
38829,2019-11-20,DC_岐阜市,J,0.0
38830,2019-11-20,DC_熊本市,A,3.0
38831,2019-11-20,DC_熊本市,B,2.0
38832,2019-11-20,DC_熊本市,C,0.0
38833,2019-11-20,DC_熊本市,D,1.0
38834,2019-11-20,DC_熊本市,E,2.0
38835,2019-11-20,DC_熊本市,F,2.0
38836,2019-11-20,DC_熊本市,G,8.0
38837,2019-11-20,DC_熊本市,H,1.0
38838,2019-11-20,DC_熊本市,I,2.0
38839,2019-11-20,DC_熊本市,J,0.0
38840,2019-11-20,DC_宮崎市,A,2.0
38841,2019-11-20,DC_宮崎市,B,6.0
38842,2019-11-20,DC_宮崎市,C,7.0
38843,2019-11-20,DC_宮崎市,D,2.0
38844,2019-11-20,DC_宮崎市,E,3.0
38845,2019-11-20,DC_宮崎市,F,6.0
38846,2019-11-20,DC_宮崎市,G,28.0
38847,2019-11-20,DC_宮崎市,H,1.0
38848,2019-11-20,DC_宮崎市,I,7.0
38849,2019-11-20,DC_宮崎市,J,0.0
38850,2019-11-20,DC_高松市,A,4.0
38851,2019-11-20,DC_高松市,B,12.0
38852,2019-11-20,DC_高松市,C,14.0
38853,2019-11-20,DC_高松市,D,2.0
38854,2019-11-20,DC_高松市,E,7.0
38855,2019-11-20,DC_高松市,F,8.0
38856,2019-11-20,DC_高松市,G,54.0
38857,2019-11-20,DC_高松市,H,3.0
38858,2019-11-20,DC_高松市,I,17.0
38859,2019-11-20,DC_高松市,J,0.0
38860,2019-11-20,DC_札幌市,A,0.0
38861,2019-11-20,DC_札幌市,B,0.0
38862,2019-11-20,DC_札幌市,C,1.0
38863,2019-11-20,DC_札幌市,D,1.0
38864,2019-11-20,DC_札幌市,E,0.0
38865,2019-11-20,DC_札幌市,F,0.0
38866,2019-11-20,DC_札幌市,G,0.0
38867,2019-11-20,DC_札幌市,H,0.0
38868,2019-11-20,DC_札幌市,I,0.0
38869,2019-11-20,DC_札幌市,J,0.0
38870,2019-11-20,DC_盛岡市,A,0.0
38871,2019-11-20,DC_盛岡市,B,6.0
38872,2019-11-20,DC_盛岡市,C,6.0
38873,2019-11-20,DC_盛岡市,D,1.0
38874,2019-11-20,DC_盛岡市,E,1.0
38875,2019-11-20,DC_盛岡市,F,4.0
38876,2019-11-20,DC_盛岡市,G,22.0
38877,2019-11-20,DC_盛岡市,H,3.0
38878,2019-11-20,DC_盛岡市,I,6.0
38879,2019-11-20,DC_盛岡市,J,0.0
38880,2019-11-21,DC_さいたま市,A,2.0
38881,2019-11-21,Plnt_Odawara,A,6.0
38882,2019-11-21,DC_さいたま市,B,8.0
38883,2019-11-21,Plnt_Odawara,B,16.0
38884,2019-11-21,DC_さいたま市,C,12.0
38885,2019-11-21,Plnt_Odawara,C,21.0
38886,2019-11-21,DC_さいたま市,D,2.0
38887,2019-11-21,Plnt_Odawara,D,2.0
38888,2019-11-21,DC_さいたま市,E,6.0
38889,2019-11-21,Plnt_Odawara,E,13.0
38890,2019-11-21,DC_さいたま市,F,2.0
38891,2019-11-21,Plnt_Chiba,F,23.862976148828018
38892,2019-11-21,DC_さいたま市,G,38.0
38893,2019-11-21,Plnt_Chiba,G,78.0
38894,2019-11-21,DC_さいたま市,H,5.0
38895,2019-11-21,Plnt_Chiba,H,6.0
38896,2019-11-21,DC_さいたま市,I,10.0
38897,2019-11-21,Plnt_Chiba,I,20.0
38898,2019-11-21,DC_さいたま市,J,1.0
38899,2019-11-21,Plnt_Chiba,J,5.0
38900,2019-11-21,DC_大津市,A,14.0
38901,2019-11-21,Plnt_Osaka,A,31.0
38902,2019-11-21,DC_大津市,B,40.0
38903,2019-11-21,Plnt_Osaka,B,103.0
38904,2019-11-21,DC_大津市,C,40.0
38905,2019-11-21,Plnt_Osaka,C,97.0
38906,2019-11-21,DC_大津市,D,9.0
38907,2019-11-21,Plnt_Osaka,D,26.0
38908,2019-11-21,DC_大津市,E,19.0
38909,2019-11-21,Plnt_Osaka,E,46.0
38910,2019-11-21,DC_大津市,F,17.0
38911,2019-11-21,Plnt_Odawara,F,35.13702385117198
38912,2019-11-21,DC_大津市,G,146.0
38913,2019-11-21,Plnt_Odawara,G,383.0
38914,2019-11-21,DC_大津市,H,13.0
38915,2019-11-21,Plnt_Odawara,H,31.0
38916,2019-11-21,DC_大津市,I,51.0
38917,2019-11-21,Plnt_Odawara,I,124.0
38918,2019-11-21,DC_大津市,J,0.0
38919,2019-11-21,Plnt_Odawara,J,6.0
38920,2019-11-21,DC_山形市,A,2.0
38921,2019-11-21,DC_山形市,B,5.0
38922,2019-11-21,DC_山形市,C,6.0
38923,2019-11-21,DC_山形市,D,0.0
38924,2019-11-21,DC_山形市,E,2.0
38925,2019-11-21,DC_山形市,F,2.0
38926,2019-11-21,DC_山形市,G,18.0
38927,2019-11-21,DC_山形市,H,1.0
38928,2019-11-21,DC_山形市,I,4.0
38929,2019-11-21,DC_山形市,J,2.0
38930,2019-11-21,DC_福岡市,A,3.0
38931,2019-11-21,DC_福岡市,B,12.0
38932,2019-11-21,DC_福岡市,C,12.0
38933,2019-11-21,DC_福岡市,D,4.0
38934,2019-11-21,DC_福岡市,E,2.0
38935,2019-11-21,DC_福岡市,F,6.0
38936,2019-11-21,DC_福岡市,G,50.0
38937,2019-11-21,DC_福岡市,H,4.0
38938,2019-11-21,DC_福岡市,I,16.0
38939,2019-11-21,DC_福岡市,J,0.0
38940,2019-11-21,DC_岐阜市,A,5.0
38941,2019-11-21,DC_岐阜市,B,23.0
38942,2019-11-21,DC_岐阜市,C,24.0
38943,2019-11-21,DC_岐阜市,D,6.0
38944,2019-11-21,DC_岐阜市,E,7.0
38945,2019-11-21,DC_岐阜市,F,14.0
38946,2019-11-21,DC_岐阜市,G,80.0
38947,2019-11-21,DC_岐阜市,H,9.0
38948,2019-11-21,DC_岐阜市,I,26.0
38949,2019-11-21,DC_岐阜市,J,2.0
38950,2019-11-21,DC_熊本市,A,3.0
38951,2019-11-21,DC_熊本市,B,3.0
38952,2019-11-21,DC_熊本市,C,1.0
38953,2019-11-21,DC_熊本市,D,1.0
38954,2019-11-21,DC_熊本市,E,2.0
38955,2019-11-21,DC_熊本市,F,2.0
38956,2019-11-21,DC_熊本市,G,11.0
38957,2019-11-21,DC_熊本市,H,1.0
38958,2019-11-21,DC_熊本市,I,4.0
38959,2019-11-21,DC_熊本市,J,0.0
38960,2019-11-21,DC_宮崎市,A,2.0
38961,2019-11-21,DC_宮崎市,B,8.0
38962,2019-11-21,DC_宮崎市,C,6.0
38963,2019-11-21,DC_宮崎市,D,3.0
38964,2019-11-21,DC_宮崎市,E,5.0
38965,2019-11-21,DC_宮崎市,F,5.0
38966,2019-11-21,DC_宮崎市,G,37.0
38967,2019-11-21,DC_宮崎市,H,2.0
38968,2019-11-21,DC_宮崎市,I,8.0
38969,2019-11-21,DC_宮崎市,J,2.0
38970,2019-11-21,DC_高松市,A,4.0
38971,2019-11-21,DC_高松市,B,17.0
38972,2019-11-21,DC_高松市,C,14.0
38973,2019-11-21,DC_高松市,D,3.0
38974,2019-11-21,DC_高松市,E,11.0
38975,2019-11-21,DC_高松市,F,11.0
38976,2019-11-21,DC_高松市,G,59.0
