,from_node,to_node,prod,flow
1431,DC_cust6,Cust_cust47,prod68,133359.36813186816
1432,DC_cust6,Cust_cust47,prod71,173665.7967032967
1433,DC_cust6,Cust_cust47,prod73,89445.05494505494
1434,DC_cust6,Cust_cust47,prod74,146425.16483516485
1435,DC_cust6,Cust_cust47,prod79,113296.40109890111
1436,DC_cust6,Cust_cust47,prod81,149566.77197802198
1437,DC_cust6,Cust_cust47,prod89,103794.36813186813
1438,DC_cust6,Cust_cust47,prod91,588887.3901098901
1439,DC_cust6,Cust_cust47,prod98,392562.51373626373
1440,DC_cust27,Cust_cust48,prod1,57040.27472527473
1441,DC_cust27,Cust_cust48,prod23,38033.20054945055
1442,DC_cust27,Cust_cust48,prod26,47929.31318681319
1443,DC_cust27,Cust_cust48,prod28,31349.890109890108
1444,DC_cust27,Cust_cust48,prod29,151892.14285714287
1445,DC_cust27,Cust_cust48,prod34,43855.1510989011
1446,DC_cust27,Cust_cust48,prod39,36164.07967032967
1447,DC_cust27,Cust_cust48,prod43,154389.98626373627
1448,DC_cust27,Cust_cust48,prod44,127430.12362637364
1449,DC_cust27,Cust_cust48,prod46,300801.1126373627
1450,DC_cust27,Cust_cust48,prod48,62618.557692307695
1451,DC_cust27,Cust_cust48,prod51,119764.12087912089
1452,DC_cust27,Cust_cust48,prod54,46741.057692307695
1453,DC_cust27,Cust_cust48,prod60,29456.703296703297
1454,DC_cust27,Cust_cust48,prod63,36426.79945054945
1455,DC_cust27,Cust_cust48,prod68,47716.73076923077
1456,DC_cust27,Cust_cust48,prod71,61976.79945054945
1457,DC_cust27,Cust_cust48,prod73,32129.02472527472
1458,DC_cust27,Cust_cust48,prod74,52320.343406593405
1459,DC_cust27,Cust_cust48,prod79,40581.18131868132
1460,DC_cust27,Cust_cust48,prod81,53407.32142857143
1461,DC_cust27,Cust_cust48,prod89,37222.980769230766
1462,DC_cust27,Cust_cust48,prod91,209494.95879120877
1463,DC_cust27,Cust_cust48,prod98,139823.07692307694
1464,DC_cust28,Cust_cust49,prod1,12184.381868131868
1465,DC_cust28,Cust_cust49,prod23,8031.002747252747
1466,DC_cust28,Cust_cust49,prod26,10169.862637362638
1467,DC_cust28,Cust_cust49,prod28,6536.90934065934
1468,DC_cust28,Cust_cust49,prod29,33118.73626373627
1469,DC_cust28,Cust_cust49,prod34,9264.381868131868
1470,DC_cust28,Cust_cust49,prod39,7600.824175824177
1471,DC_cust28,Cust_cust49,prod43,33749.46428571428
1472,DC_cust28,Cust_cust49,prod44,27792.14285714286
1473,DC_cust28,Cust_cust49,prod46,66139.20329670329
1474,DC_cust28,Cust_cust49,prod48,13377.651098901099
1475,DC_cust28,Cust_cust49,prod51,25985.192307692305
1476,DC_cust28,Cust_cust49,prod54,9949.258241758242
1477,DC_cust28,Cust_cust49,prod60,6218.035714285714
1478,DC_cust28,Cust_cust49,prod63,7639.931318681318
1479,DC_cust28,Cust_cust49,prod68,10110.70054945055
1480,DC_cust28,Cust_cust49,prod71,13276.373626373626
1481,DC_cust28,Cust_cust49,prod73,6681.304945054945
1482,DC_cust28,Cust_cust49,prod74,11198.68131868132
1483,DC_cust28,Cust_cust49,prod79,8531.373626373628
1484,DC_cust28,Cust_cust49,prod81,11364.134615384615
1485,DC_cust28,Cust_cust49,prod89,7839.478021978022
1486,DC_cust28,Cust_cust49,prod91,45903.76373626373
1487,DC_cust28,Cust_cust49,prod98,30462.45879120879
