,Cust,Prod,mean,std,S,cost
337,ｲﾊﾞﾗｷ ﾖｳｹﾝﾋﾟﾝ ｿｳｺ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｱﾆ- ｶｴ,5.5,15.556349186104045,38.67913171262725,42.38326165003451
338,ｲﾊﾞﾗｷ ﾖｳｹﾝﾋﾟﾝ ｿｳｺ,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ ｶｴ,3.0416666666666665,12.261266349046885,55.20458947592737,69.6691380218747
339,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMｶｴﾄｸﾀﾞｲ,64.2,143.5555641554865,308.70801418988697,344.2160743425568
340,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｼﾜｽﾂｷﾘｿﾌﾗﾝ,5.444444444444445,12.48109681789937,31.96034308286728,33.95111017198827
341,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ,1.0,2.0,4.550200000000001,4.525010965939672
342,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟｶｴｿﾞｳ,18.666666666666668,45.723808531952656,104.04273963327744,123.05075809262364
343,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ ｶｴ,2.870967741935484,9.355005560247307,32.97990469412132,37.816721447987895
344,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDｶｴﾄｸﾀﾞｲ,42.0,93.91485505499116,204.0509552851794,237.83020693536787
345,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴﾄｸﾀﾞｲ,0.6,1.3416407864998738,3.1968184088359024,3.2357409809649806
346,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ ｶｴ,2.772727272727273,8.307641862721267,32.55180301288404,35.506626365626374
347,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ ｶｴ,4.774193548387097,12.026941083582184,36.52554633629772,35.92248161668956
348,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴｿﾞｳ,1.75,3.5,7.5672999999999995,7.5927055282355544
349,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,5.444444444444445,10.80637671829822,28.814377140747595,29.45869577885967
350,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ ｶｴ,14.222222222222221,31.09105329144128,80.58617126421149,90.91870677823522
351,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴﾄｸﾀﾞｲ,0.8,3.610525922341153,14.041834438529559,14.467053611066044
352,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,2.020408163265306,7.819552938836421,32.23755940123429,33.36676032135689
353,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ ｶｴ,19.257575757575758,50.06374724167967,193.47998092856952,483.14925746086703
354,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙｱﾛﾏｿ-ﾌﾟｶｴﾄｸﾀﾞｲ,0.19047619047619047,0.8728715609439694,2.441247599367073,2.706286600928814
355,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴｿﾞｳﾘﾖｳ,1.45,6.436872946806806,23.38296258445343,25.868286421946056
356,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴ,3.5,7.0,15.456033333333332,15.440124761033125
357,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏｶｴｿﾞｳ,13.333333333333334,32.65986323710904,75.0934965634521,83.95642957499071
358,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴｿﾞｳ,1.5,3.0,6.561066666666669,6.590610932198776
359,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ,4.590909090909091,12.002615155155587,39.96505743024917,44.785656660396626
360,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴｿﾞｳ,1.75,3.5,7.94118888888889,7.905212133156165
361,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ,5.95,17.247377594820183,68.71687303145326,85.7724177949102
362,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ ｶｴ,12.090909090909092,31.051187155666437,174.77899011998096,439.98004378669054
363,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ,4.5,9.0,19.812477777777833,19.456548960810107
364,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ,10.409090909090908,23.323111552010648,72.66999163657509,85.81701735824063
365,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ,6.352941176470588,15.956742996577448,50.17488934304562,56.93810076649647
366,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ SPｳﾞｱｶﾝｽ ｶｴ,11.8,26.385602134497518,59.43135463303201,62.60806416782152
367,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴ,5.222222222222222,10.365541203644142,27.700931874901748,27.24157911106894
368,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ,2.683333333333333,9.296421156965922,29.1067393534382,32.97930539730485
369,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ,8.772727272727273,30.912678730477342,104.64521384468155,139.92486349851114
370,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁAｶｴｿﾞｳﾘﾖｳ,0.46153846153846156,1.6641005886756872,4.5747933217422405,5.05097535620691
371,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ,2.25,4.5,9.855099999999972,9.986181448508196
372,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｱﾆ- ｶｴ,12.775,34.98826726423938,138.46305209710604,225.6594263138533
373,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ,1.5,3.0,6.652577777777777,6.736469721367688
374,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ ｶｴ,19.62121212121212,56.95308869898378,188.0803084745354,413.72653295572513
375,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEｻﾎﾞﾝ,8.470588235294118,19.852952069713787,61.429203594766285,69.98648535632272
376,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴ,3.5,7.0,15.535022222222231,15.456383324155897
377,ｺｶﾞ ｶｺｳｾﾝﾀ-,ﾌﾝﾜﾘｿﾌﾗﾝ,2.6,5.813776741499454,13.818442734585195,14.29622735085916
378,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ,10.090909090909092,24.692217958410044,76.5062687222857,92.25120416900114
379,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ,14.444444444444445,33.58240279934981,86.2186535078161,97.68613059800877
380,ｺｶﾞ ｶｺｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴﾄｸﾀﾞｲ,4.444444444444445,18.856180831641268,51.29530948331923,59.96790154181105
381,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ ｶｴ,75.0,98.92758294159756,233.50944518696969,228.44933015156886
382,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ ｶｴ,1389.047619047619,1411.4955906963253,3737.3232992521084,3896.7982250336045
383,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴﾄｸﾀﾞｲ,291.8181818181818,363.92877853249786,1001.7376552856921,4143.894213948674
384,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ ｶｴ,3058.9285714285716,2209.672947059594,6793.233756299125,18864.438860166498
385,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ ｶｴ,853.5714285714286,794.9561982542541,2186.6556668020557,2211.604190321
386,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,2052.7272727272725,1820.2738915254301,5284.1767159664605,95546.45913474621
387,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ﾌﾝﾜﾘｿﾌﾗﾝｶｴ,221.88679245283018,463.46959324282255,1152.528932414599,10067.191337095597
388,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,3029.8936170212764,2502.3096916218137,7205.755019308375,12568.991390730464
389,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ ｶｴ,521.0891089108911,738.5982006342807,2043.4226621796765,80444.6768704107
390,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｼﾜｽﾂｷﾘｿﾌﾗﾝｶｴ,26.666666666666668,62.757163244218894,227.56103046407225,569.7056421212055
391,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴ,1995.8974358974358,1156.5391156575222,3942.4234545101267,4846.144726991739
392,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ,14.0,49.854024198790206,151.95515103911504,290.4988447345889
393,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ ｶｴ,1955.3,1809.6526844629145,5057.049362697152,25101.843380647446
394,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ,40.645161290322584,103.212902419254,222.31243917098092,265.95790568592764
395,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴ,1133.658536585366,1508.8965439975684,3842.4507230702447,61796.1617423
396,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ,17.53846153846154,58.790697851328126,230.57427965981955,788.2769897260363
397,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ,30.0,88.36543840340154,365.08270669894586,3018.217626106839
398,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｿﾌｲｱ ｶｴ,190.0,139.71399357258383,419.4643449503185,370.88613586170675
399,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾏﾘｱ ｶｴ,348.6363636363636,795.8703595351462,1866.3767568693556,24108.168979141643
400,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴ,1921.860465116279,1394.6825134774506,4373.289445687401,21947.767228729917
401,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ,58.37837837837838,169.40276649835826,431.8455097673364,1323.6395820815637
402,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ,41.25,97.28823155962904,194.30843762894258,192.67137542062193
403,ﾁﾊﾞ ｺｳｼﾞﾖｳ ﾎｶﾝｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｿﾌｲｱ,127.5,190.84024732744402,433.6365636458384,429.4698402750649
404,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁMｶｴﾄｸﾀﾞｲ,180.7846153846154,251.01266727919406,646.5542941730639,1569.0888245793033
405,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSﾎﾝﾀｲｵﾀﾒｼ,99.38888888888889,153.86755106402464,527.1150370334184,4108.739384501864
406,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴｿﾞｳﾘﾖｳ,157.93,240.87509882161586,813.6119575001113,15825.639619675389
407,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｼﾜｽﾂｷﾘｿﾌﾗﾝ,3.533980582524272,6.0969544534515245,42.3532665418304,45.71767748931182
408,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ,140.64444444444445,141.38135976460578,501.96599916715496,2399.0723047779065
409,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｸﾘｽﾃｲ-ﾇ ｶｴ,452.3333333333333,382.567487318174,1122.2595429638745,1640.7867005706066
410,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟｶｴｿﾞｳ,282.5,356.04674652956135,1104.1513651071102,16718.45592920074
411,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPｶｴﾄｸﾀﾞｲ,441.0,281.67001970390817,929.9518880670048,1057.3963667103174
412,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ ｶｴ,1345.0384615384614,857.0089793278523,2811.695221873863,4785.886169749099
413,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDｶｴﾄｸﾀﾞｲ,420.3538461538462,388.9195944684949,1152.6054548046404,3777.0616015394085
414,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴﾄｸﾀﾞｲ,1584.2524271844661,962.8519292272307,3332.1768770760614,12950.496115261949
415,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞｶｴｿﾞｳ,300.18518518518516,322.5745038612174,1028.4921943339725,10844.844597507978
416,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁPｶｴｿﾞｳﾘﾖｳ,310.3,264.33482555274475,828.5375288286956,2150.785276911262
417,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｸｲ-ﾝｽﾞｼﾙｸ LXﾌﾞ-ｹｱﾛﾏ ｶｴ,58.833333333333336,62.579109353970765,205.15089710071837,254.63970950639967
418,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ｱﾛﾏｿ-ﾌﾟ ｶｴ,1720.0,996.9119410368291,3460.2050582663255,9295.020929475628
419,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Fｸﾞﾘ-ﾝ ｶｴ,1264.56,846.1900486104448,2719.4221579850114,5551.5167574686575
420,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ｱﾛﾏｿ-ﾌﾟ ｶｴｿﾞｳ,302.38461538461536,401.365669695001,1143.6224370480327,10578.99483308521
421,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾁｴﾘ-ｶｴ,95.8108108108108,211.9782271101651,565.0580077648052,2747.114323158693
422,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｶｴﾄｸﾀﾞｲ,992.675,589.6525438221202,2056.1584195287214,4563.054302823925
423,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙPS Fｸﾞﾘ-ﾝﾄｸﾀﾞｲ,182.54901960784315,127.24406685193463,491.8589188024242,1053.5134638971829
424,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,2208.1555555555556,1057.7948966762615,4018.875479515832,6518.596744552887
425,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ﾌﾝﾜﾘｿﾌﾗﾝｶｴ,594.0776699029126,473.39751752044214,1408.884029367198,2153.0988774613497
426,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ﾀﾞｲｱﾅ ｶｴ,591.6923076923077,532.8086524223812,1557.0908064114576,5078.0788930752215
427,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSｶｴﾄｸﾀﾞｲ,569.3592233009708,483.62722345018574,1482.1677975493326,5212.148739931267
428,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴﾄｸﾀﾞｲ,784.7555555555556,539.4964468479993,1719.2840150769762,2320.3168211438424
429,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJﾎﾝﾀｲｵﾀﾒｼ,257.48148148148147,357.80129094448137,1047.6384670954308,9535.187360274731
430,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁSPﾐﾝﾄｶｴ,97.15384615384616,193.5333960447534,542.046149627689,2896.6913754351835
431,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴ,2381.25,1123.3702421643507,4316.453810682287,9073.04905707245
432,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｽｶ-ﾚﾂﾄ ｶｴ,858.6213592233009,830.613653571921,2324.2625431725255,8824.88293878677
433,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙｱﾛﾏｿ-ﾌﾟｶｴﾄｸﾀﾞｲ,620.0869565217391,407.89954243045656,1405.7834570875484,4129.511263375531
434,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙPS Fｸﾞﾘ-ﾝｶｴｿﾞｳ,201.80555555555554,277.85667625537184,883.1043713769194,11611.857815157346
435,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｼﾜｽﾂｷﾘｿﾌﾗﾝｶｴ,39.96875,39.08597310610027,159.44849451395433,225.28102059723008
436,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁJｶｴｿﾞｳﾘﾖｳ,315.09375,451.31655545047784,1327.0525887155097,32786.66836377454
437,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞﾄｸﾀﾞｲ,585.4081632653061,414.1822222950982,1308.5906078299963,1542.685197029422
438,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴ,1238.6888888888889,873.9114741473903,2731.085710120974,4152.4659659837735
439,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCﾎﾝﾀｲｵﾀﾒｼ,162.22222222222223,253.55560424578366,621.6164136722097,1091.534134662673
440,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁCｶｴﾄｸﾀﾞｲ,242.77777777777777,225.0515118956901,640.7488390723339,809.5158092546658
441,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏｶｴｿﾞｳ,506.6666666666667,544.9108607413199,1608.9581424454,18192.51741884449
442,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴｿﾞｳ,375.43589743589746,481.22255464443424,1345.6140681547695,13283.654886194661
443,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁDﾎﾝﾀｲｵﾀﾒｼ,125.0925925925926,190.41724479129073,617.4810798315552,5198.249383321667
444,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ ﾌﾛ-ﾗﾙｱﾛﾏ,162.19148936170214,167.01830650740996,625.4892950989289,5192.7372848257555
445,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝ ﾌﾛ-ﾗﾙｱﾛﾏ ｶｴﾄｸﾀﾞｲ,1365.3333333333333,728.1946295048572,2602.6691942385714,2775.771325734014
446,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ LEﾌﾞ-ｹ,77.0,32.526911934581186,213.85649358094796,653.8818924771382
447,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ ｶｴｿﾞｳ,223.6153846153846,331.7320268708191,921.5980178411249,6492.012137435344
448,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｸｲ-ﾝｽﾞｼﾙｸ BRﾛ-ｽﾞｱﾛﾏ,38.31818181818182,73.44410661541738,167.03792440028707,189.44851029913463
449,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Fｸﾞﾘ-ﾝ ｶｴｿﾞｳ,206.3846153846154,317.03093119762366,883.2234851940281,6438.361264141836
450,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ,373.1456310679612,503.2895398640903,1505.4793273992661,51851.82456142445
451,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝｱﾛﾏﾘﾂﾁ ｼﾞﾕﾘｴﾂﾄ ｶｴ,2281.854368932039,1382.8821168747183,4641.0175062197695,11261.960147488375
452,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｶｵﾘｿﾌﾗﾝPS Wﾊ-ﾌﾞ,149.60416666666666,172.09605674804678,574.9605380787217,3332.4040589990864
453,ﾌｸｵｶ ﾘﾕｳﾂｳｾﾝﾀ-,ｿﾌﾗﾝAﾅﾁﾕﾗﾙ PS Wﾊ-ﾌﾞ,123.29787234042553,170.5473177862094,519.4830800210045,2166.3277807255145
